rating,date,content,review_vector
2.5,2025.02.26,it was ok a bit overhyped imo i didnt find any of the characters particularly relatable or likable the host was a much more entertaining film by bong,"[ 4.87251244e-02 -5.86835528e-03 -1.87552505e-04  2.70617590e-03
  2.21344177e-03 -9.51892138e-03  1.06697611e-03  5.21731190e-02
 -9.12665913e-04 -3.22721316e-03 -4.79423488e-03  6.57234667e-03
  3.88115202e-03  3.72041226e-03  1.13392556e-02 -2.01776857e-03
 -1.02255037e-02  1.36701167e-02 -1.37239750e-02  7.88994948e-04
  1.01868939e-02 -4.07167478e-03 -5.23865921e-04  4.41997545e-03
 -5.08402649e-04 -1.58750340e-02  1.91109125e-02  3.92996473e-03
 -1.60645857e-03  3.42957303e-03 -1.02008367e-02  3.39541177e-04
  1.18657080e-02 -8.98330845e-03 -6.43213512e-03 -2.15640618e-03
 -1.10189514e-02 -1.30431745e-02 -1.98882795e-03  5.43989707e-04
 -1.00523618e-03 -6.22065132e-03 -4.24144877e-04 -3.96649615e-04
  1.11766551e-02  3.49486014e-03 -7.88952317e-03  8.21002387e-03
  2.03402713e-03  7.63263414e-03 -1.05102509e-02 -4.00798488e-03
  1.10838120e-03 -9.42195300e-03 -9.45085008e-03 -3.56945617e-04
 -8.69435631e-03 -6.75466890e-03  3.92577797e-03  1.55388480e-02
  6.51081419e-03  2.80124135e-03  5.28174965e-03  8.48578662e-03
  1.88251387e-03 -5.68879303e-03  1.18267629e-02  1.37725845e-02
  2.71554245e-03  5.84577303e-03 -9.74693242e-03  3.48368404e-03
 -8.48738477e-03  8.64287745e-03 -8.01911019e-03 -3.47415707e-03
 -4.71811322e-03 -2.62276619e-03  1.52792120e-02  3.27444100e-03
  1.62599031e-02  2.58565648e-03  1.56942103e-02  2.51945434e-03
 -1.51325772e-02  8.22529197e-03  1.21159106e-03 -3.73601937e-03
  6.32786332e-03 -1.27915200e-03 -7.20235985e-03 -9.15557248e-05
 -6.71371398e-03 -1.86559521e-02 -4.64426493e-03  6.90278690e-03
  5.65178087e-03 -3.21499794e-03  1.82054657e-03 -8.10250931e-04]"
4.5,2025.02.25,great acting movie was super interesting thought the scheming and the characters felt realistic was interesting to see a different world dynamic struggle between the poor and the rich top 5 of my movies this year and i wish i had seen it sooner,"[ 5.1032599e-02 -8.7245544e-03  5.6696067e-06 -3.2732137e-03
  7.5021270e-04  7.0159258e-03 -1.2950674e-03  5.7317041e-02
  6.3412287e-04  2.1656556e-03  1.8803678e-03 -2.3624410e-03
  4.2969803e-03 -9.8792592e-04 -9.7248361e-05 -4.2035049e-03
 -7.5262305e-03  1.5658438e-02 -1.7326163e-02  4.4968212e-03
  9.5354281e-03  1.9570000e-02 -6.8413261e-03 -1.4113985e-03
  4.9846512e-03  1.3968702e-02  1.8041835e-03  5.9744851e-03
 -7.4925497e-03  1.8516515e-03  4.4707730e-03 -8.2148286e-03
  1.8280857e-03 -9.7095426e-03  2.9964268e-03 -3.8852106e-04
 -1.4212293e-02 -8.2192905e-03  3.9614541e-03 -6.4781848e-03
 -8.2621137e-03 -1.1495430e-04 -2.1895857e-03 -9.9990033e-03
  3.1098255e-03  1.9662632e-03 -7.9354728e-03 -5.6280885e-03
 -2.3026812e-04  7.7775745e-03  6.8269731e-03  1.0967645e-03
  1.7906165e-03  2.4411359e-03  6.9467200e-04 -3.2482369e-04
 -1.7106032e-02  2.2284677e-03 -4.0687723e-03  1.6884075e-02
 -4.5184102e-03 -3.8736060e-03  9.3790091e-04 -1.1754835e-04
 -6.0026082e-03  3.8166931e-03  4.1148867e-03  9.1650989e-03
 -1.3684354e-02 -3.5862112e-04 -1.3490072e-02 -2.6771929e-03
 -2.3574559e-03  2.3072453e-03 -4.6494897e-03 -7.0766555e-03
 -6.2906239e-03 -4.2686542e-03  1.8048176e-03  7.6898430e-03
  7.4596852e-03 -3.0285229e-03  8.5570794e-03  5.4357733e-05
 -2.7577550e-04  1.3520674e-02  3.5028355e-03  8.7469826e-03
  1.5372382e-02 -9.9547524e-03 -1.3151232e-02 -2.4667818e-03
  2.1223617e-03 -1.6747929e-02 -3.9726803e-03  7.1493704e-03
  4.1891364e-03 -2.1485148e-03 -1.1658543e-03 -1.0797595e-02]"
5.0,2025.02.20,i have seen this movie so many times and i never get bored of it i absolutely recommend it,"[ 5.72407693e-02 -1.20059028e-02 -1.93103915e-03 -6.03460381e-03
  2.18658708e-04 -4.04728875e-02  5.78110060e-03  6.73012659e-02
  3.06388800e-04 -1.32869063e-02 -1.09048747e-02 -2.61392398e-03
  4.57506767e-03 -3.80518753e-03 -1.90557148e-02 -1.39978765e-05
 -3.80012626e-03  5.81867248e-03 -8.28501675e-03  2.91440985e-03
  8.13574344e-03  1.69771761e-02 -8.98962561e-03 -1.09755062e-02
  1.11825597e-02 -1.18891876e-02 -6.03490684e-04  8.04263540e-03
 -7.04200100e-03  9.72983369e-04  9.22469888e-04 -5.38741658e-03
  9.45400540e-03 -2.47455016e-02  4.75383364e-03 -1.47668982e-03
 -1.65649466e-02 -2.21540118e-04 -3.93980648e-03 -3.03835492e-03
 -4.74247476e-03 -1.57970749e-02 -4.39838710e-04 -3.93496221e-03
  1.13790145e-03 -3.42721445e-03 -1.02243591e-02  5.21746418e-03
 -6.71438733e-03  2.32459395e-03  2.41029356e-02 -2.32706615e-03
 -4.12516156e-03  6.36873906e-03  1.88010847e-04 -2.96997721e-03
 -2.04819534e-02  1.18322931e-02 -9.88829788e-03  1.04922084e-02
  1.24456687e-02 -2.38239076e-02  3.63732409e-03 -3.64647224e-03
 -3.67512621e-05 -5.48573537e-03  1.27514987e-03  1.53442994e-02
  1.22408045e-03  2.11795140e-03 -4.13008686e-03 -1.74980853e-02
  4.02613543e-03 -4.44575306e-03  4.37888829e-03 -2.12833229e-02
 -1.39821263e-03  1.39011815e-02  8.57946090e-03  2.24339478e-02
  4.01664875e-04  1.31960232e-02 -6.74971007e-03 -4.93537355e-03
 -8.08211917e-04  1.34983771e-02  7.55455624e-03  7.09280837e-03
  1.06454017e-02 -1.39680179e-02  1.92146550e-03  1.21260164e-02
 -2.83896923e-04 -4.00759652e-03  3.00869928e-03  8.02745763e-03
  1.39823668e-02  5.27261430e-03 -5.36400732e-03 -8.47809110e-03]"
5.0,2025.02.20,a wild story where you find yourself rooting for the villainous underdog parasite showcases the divide of classes in south korea which is familiar worldwide beautifully shot film with lots of heart suspense thrills and laughs,"[ 4.35620435e-02 -6.22599712e-03 -1.62477896e-03  2.88574677e-03
  4.03335877e-03  2.51008607e-02 -2.80627399e-03  4.89536859e-02
 -8.21760506e-04 -1.30254962e-03 -1.44068291e-03  1.88251049e-03
  5.63416677e-03  5.13099367e-04  3.78929032e-03 -7.33388960e-03
 -8.30387813e-04  4.50753560e-03  1.61797553e-02  9.32837371e-03
  2.86479737e-03  1.82038546e-02 -1.81878440e-03 -1.11085270e-03
 -2.69013364e-03  1.51924463e-03  1.89901758e-02  7.57557247e-03
 -3.72097478e-03 -2.61079706e-03 -9.90568893e-04 -6.45254913e-04
 -3.90590925e-04 -6.49271114e-03 -1.23294545e-02 -6.47180714e-03
 -6.34726929e-03 -7.11164530e-03  8.92012939e-03 -1.39066891e-03
 -5.06136008e-03  1.53882243e-03 -9.83631425e-03 -5.38305426e-03
 -2.02780473e-04  6.45075925e-03  1.03748776e-02 -1.93760991e-02
  4.30032425e-03  3.33402655e-03 -5.70690492e-03 -1.32998759e-02
  5.32726431e-03 -7.44993659e-03  5.40932082e-03  4.67605051e-03
  4.82155941e-03  1.13062118e-03  3.17565985e-02 -1.32850194e-02
  3.22929723e-03 -2.75109895e-03  2.02544928e-02 -1.74703496e-03
 -3.76611087e-03 -7.36350799e-03 -8.14760104e-04 -3.03572882e-03
 -1.42512424e-03  9.01914318e-04 -7.00425915e-03  4.77591157e-03
  6.60117297e-03  5.46231680e-03 -7.54416827e-03 -3.13427998e-03
 -1.00149948e-03  3.75709473e-03  7.04068271e-03  1.08250417e-02
  1.04594706e-02 -1.03805575e-03 -5.95227443e-03  6.84390403e-03
 -7.11861812e-03  1.38300424e-02  3.00044124e-03  2.13673525e-03
  1.13807386e-03 -6.81695016e-03  1.49067352e-03  1.45347463e-03
  4.28220071e-03 -8.24468769e-03  3.84819834e-03  6.99002109e-03
 -7.50847813e-03  2.23176088e-03  5.78280352e-03 -6.35058495e-06]"
4.5,2025.02.19,bong joon ho is quite brilliant its the class levels that are becoming the greatest divider of society wealth doesnt insure dignity and class,"[ 0.04470147 -0.00724159 -0.000873    0.00536619 -0.0028344   0.03768814
 -0.00713238  0.04898631 -0.00329243  0.00890896  0.0006932   0.00329332
 -0.00209795 -0.00179003 -0.00497307 -0.01736356  0.03045821  0.03093066
 -0.00474103 -0.00270445 -0.01264132  0.00039898 -0.00027594 -0.00183028
 -0.01067428 -0.00109867 -0.0009442   0.00437476 -0.00646413 -0.00758517
  0.00812544 -0.00325722  0.00028638 -0.00685889 -0.00615028  0.00031471
  0.00159019  0.00727215 -0.00081704  0.00377562 -0.00685544 -0.01608121
 -0.01821583  0.00741008 -0.00285705  0.00342029 -0.0015377  -0.01901843
 -0.00624821 -0.00421901 -0.01443417  0.0033032  -0.00967798 -0.01136714
 -0.00665373 -0.01152922 -0.00158685  0.01563803  0.00267009 -0.0032616
  0.00660885  0.02457659  0.00782121 -0.00464039  0.01414477  0.01302645
  0.00476667 -0.00160605  0.0123223  -0.01189202 -0.00544727  0.00636267
  0.00500754  0.01025166 -0.01862732  0.01388927 -0.00239216  0.00322948
 -0.00120283  0.01200745 -0.01114079  0.02575025  0.00165149 -0.00588016
 -0.00611153 -0.00028953  0.00923126  0.00371069  0.0224388   0.0028964
  0.00721309 -0.00610027 -0.00839018 -0.01332255 -0.00218371  0.00498444
 -0.00178728 -0.01516389  0.00925982  0.00016481]"
5.0,2025.02.13,this masterpiece about social classes was so intense in the imax theater,"[ 0.05035127 -0.00733075  0.00045499  0.00176465  0.00570976  0.00503432
  0.00290326  0.0580306   0.00451462  0.00055663 -0.00620707 -0.00146107
  0.00284352 -0.00458239 -0.02373667 -0.00793731  0.00130844  0.02018424
 -0.01361843  0.01597997  0.01280902  0.03505893 -0.00127715 -0.01177614
 -0.0034778  -0.00978705  0.00952907  0.00872986  0.01447812  0.00862795
  0.00326642 -0.01291049  0.01458727 -0.01768121  0.00253106 -0.00533844
 -0.00914842 -0.01600801  0.00268742 -0.00051233  0.00077511  0.00549258
  0.00544092 -0.00122664 -0.0008447  -0.00754789  0.01427422  0.00874029
  0.00147102  0.01649752  0.01556522  0.00855705  0.00103802  0.00257197
  0.00677455  0.00958542 -0.0301209   0.00358991 -0.00946797 -0.01345874
 -0.00044637 -0.01012221  0.01169548 -0.00822207  0.00356579 -0.01766025
  0.01097258 -0.00734274  0.00545006  0.0109477  -0.00681057 -0.02291509
  0.00083206 -0.00171537 -0.00390688 -0.01549674  0.01104426  0.00726977
  0.00793283  0.00443866  0.02017928 -0.0083917   0.00452022  0.0045653
 -0.00759052 -0.01356856  0.01082748 -0.00695058 -0.01149049  0.00210737
 -0.00413317  0.00683046  0.00635311 -0.00055735 -0.0259155   0.0002989
 -0.01577814  0.01085992 -0.01849712 -0.00258915]"
4.5,2025.02.13,all time greatest had all the feelsliterally all the feels,"[ 0.0458402  -0.0091178  -0.00185077 -0.00181536 -0.00043964  0.0060792
 -0.00032698  0.04927458 -0.00214492 -0.00678176 -0.00346353 -0.00092158
  0.00421441  0.00085165  0.00418107  0.0031282  -0.00498652  0.00073915
  0.00294473  0.01421507  0.00468562  0.00788008 -0.02240407  0.00860145
 -0.00094737  0.03677566  0.03161537 -0.023447   -0.01938017  0.01131625
  0.00672301  0.00896917 -0.0222915  -0.0319552   0.03223749 -0.00197748
  0.01763716 -0.00525496 -0.00445894 -0.02766369 -0.00164683 -0.0061496
  0.009873   -0.01454826 -0.0045574  -0.00295596 -0.00490884 -0.02516682
  0.00024052 -0.01007962 -0.01033398 -0.00559811 -0.03372338 -0.02148959
 -0.0006322  -0.02666923 -0.02398787  0.02067869 -0.02792654 -0.0212247
  0.00660077  0.00155435  0.00952271 -0.00796303 -0.01155418  0.02722254
  0.02869445  0.00288812  0.00018504  0.00122483 -0.01451369 -0.00721243
  0.00665395  0.0018541  -0.02444026  0.0086474  -0.01241617  0.0093424
  0.01931361  0.03229141 -0.01500479  0.01327822 -0.00126421  0.00654111
 -0.02394206  0.01908444  0.01022911 -0.00216696  0.00636046 -0.03256585
  0.02102859 -0.03135695  0.00850831 -0.00688764 -0.01347058  0.00307712
 -0.02479606  0.01504257 -0.019359    0.02799608]"
5.0,2025.02.12,love a film that respects its audience there are so many details in this movie that are crucially important and yet the film trusts its audience to notice them and acknowledge them without ramming them down our throats there are a lot of layers to this film and i suspect for this reason its rewatchability factor will be very high,"[ 5.07681929e-02 -8.40233639e-03 -1.64228829e-03  1.87209249e-03
  4.25618980e-03  5.48039621e-04  1.04764814e-03  6.21962100e-02
  6.92446309e-04  1.00278773e-03 -2.16121715e-03  1.37098541e-03
  6.36667153e-03  1.54093944e-03  3.12662404e-03 -5.53763146e-03
 -2.65584385e-04  5.44542260e-03  2.28007268e-02 -6.22076076e-03
 -8.29524454e-03  7.56004779e-03  1.07125705e-02 -1.07704836e-03
 -3.01154330e-03 -1.40340545e-03  5.82538499e-03 -4.17555403e-03
 -9.16149653e-03 -4.91432287e-03  1.78901739e-02 -1.54377175e-02
 -2.83101946e-03 -1.29894381e-02  3.57307028e-03 -4.44493210e-03
  1.19247260e-02  3.82882077e-03 -7.11417582e-04 -1.00131696e-02
  6.27432344e-03 -3.80722806e-03 -4.72546369e-03  2.21697468e-04
 -9.78323631e-03  7.35991495e-03 -6.38955599e-03  5.53989457e-06
 -3.20134131e-04  2.83411471e-03  4.07023542e-03 -1.51940873e-02
  6.36257837e-03 -1.43801235e-02 -6.40327623e-03 -5.54238260e-03
  9.98703763e-04 -8.40378646e-03 -7.22722756e-03 -4.63209022e-03
  3.32021737e-04  1.63063444e-02  3.15447629e-04  8.28412734e-03
  7.39731453e-03 -8.05196166e-03 -1.29163330e-02 -9.67140216e-03
 -1.05388192e-02 -5.30366506e-03  4.97555779e-03 -2.20793276e-03
  2.06101243e-03 -4.47952142e-03 -9.95579548e-03 -1.28521593e-02
  4.01319005e-03  1.17472196e-02 -5.70321828e-03  3.56474239e-03
  7.93250185e-03  9.74417385e-03  6.22088183e-03  3.36911087e-03
  4.56996495e-03 -1.69828453e-03  3.63578647e-03  8.51628557e-03
  2.76605366e-03  6.09702151e-03 -5.28172450e-03  1.31708262e-02
  2.88639078e-03 -3.22962762e-03 -1.84245501e-02 -3.38887476e-04
  2.14633066e-03 -7.19928136e-03 -2.73685087e-03 -8.09519924e-03]"
5.0,2025.02.11,i believe it is wonderful how the director is able to transform a seemingly normal beggining into a tenseful film that catches your attention fully i also must applause the form the movie uses unharmful scenes to do so in a way that little by little you understand the feeling of complete tiredoom from the poorer family absolutily unsettling and extraordinarius,"[ 4.5897298e-02 -6.2784944e-03  6.5574824e-04 -3.2038809e-04
  1.7628022e-03  6.4711957e-03 -4.3781998e-04  5.6750812e-02
 -5.1379757e-04  5.6315032e-03  3.1472412e-03  3.6948074e-03
  5.2987207e-03  1.6125069e-03  8.8551026e-03 -2.8708447e-03
 -4.0820823e-03  2.3281837e-03  1.3386250e-02 -2.1710574e-04
 -1.3699405e-03  1.9378431e-02  8.5836388e-03 -7.2107883e-03
  1.5819301e-03 -9.8725744e-03  3.1406262e-03  2.2240807e-03
  2.6788244e-03 -4.4279224e-03  7.3979087e-03 -1.5651893e-02
  5.0914898e-03 -1.1495625e-02 -4.1112602e-03 -5.0366516e-03
 -1.2106397e-02 -7.1404753e-03 -7.0302081e-03  3.8044543e-03
  9.1331229e-03 -1.1529829e-02 -8.0296677e-03  1.1326096e-03
  1.1681891e-02 -6.7075901e-03 -3.6120214e-04  7.6792194e-03
 -1.6283628e-03 -1.5273109e-03  3.3910421e-04 -1.2044469e-02
 -6.9796722e-03 -5.4425104e-03  3.2410829e-03 -7.8397086e-03
 -8.8140657e-03 -3.3021986e-03  5.1294137e-03 -6.9730438e-04
 -1.8155872e-03  2.8338719e-03 -2.3059978e-04 -5.5185938e-03
  4.5107005e-05  2.7108635e-03 -1.9390448e-03  6.1728298e-03
 -3.8077279e-03  3.7062534e-03 -2.2869057e-03  1.2417455e-03
 -3.4512393e-03  2.3173213e-06 -7.7672135e-03  1.9561513e-03
 -4.5234049e-03  3.0939907e-03  4.5320345e-03  1.1102913e-02
  1.0369548e-02  1.8557679e-03  4.1229343e-03 -1.2579438e-04
 -1.0008434e-02  9.8522464e-03 -4.9454044e-03  5.4157311e-03
  1.4487744e-02 -4.1833390e-03  1.6200022e-03 -5.7971352e-03
  2.4821803e-03 -1.4361023e-02 -7.4326638e-03 -6.2755230e-03
 -9.7990874e-03 -1.2704091e-03  1.8300541e-03  1.3259872e-03]"
5.0,2025.02.11,third act was rough just like every osgood perkins movie but this one has something the others dont which is incredibly gory deaths and impeccable comedic timing,"[ 0.0408668  -0.00797121 -0.00122474 -0.00239376 -0.00069495 -0.00115448
 -0.00105866  0.04172234 -0.00135776 -0.01449615 -0.00917309 -0.00135746
  0.00524585  0.00164358 -0.0014813  -0.00184465 -0.00501353  0.01647295
 -0.01142668 -0.00011634  0.00119831  0.00294445 -0.00179953 -0.00644068
 -0.00354007  0.00571513  0.0007805   0.00260567  0.000499   -0.00192244
  0.00923235 -0.00870575  0.0030962  -0.00560944  0.00144863 -0.01140964
 -0.01162114 -0.00066791  0.01194319  0.00185355  0.01731374  0.00126108
 -0.01236359  0.01141455 -0.00087924 -0.00355883  0.00621128 -0.00950129
 -0.00713033 -0.01078598  0.00614684  0.00261059 -0.00115964  0.0101215
  0.00433662 -0.00870841 -0.00312713 -0.0014121   0.00091261  0.00195881
 -0.03580629 -0.0079708   0.00580473 -0.00135533 -0.01439621 -0.009675
  0.01779362 -0.00101351 -0.01551277  0.00683109 -0.00488996  0.01334091
 -0.00350733  0.00273206 -0.00328066 -0.00174125  0.00125885 -0.00615453
  0.00242018  0.00482031  0.00882488  0.00609542  0.00399412 -0.00782489
 -0.00697185 -0.0041746   0.00385561  0.00340321  0.00909262  0.01284534
  0.00912376 -0.01487902 -0.0028139   0.00161774  0.0023819  -0.01284823
  0.00593913  0.00956621 -0.00037663  0.00252997]"
1.5,2025.02.11,i was advised to watch this without learning anything about it thats what i did no summary no trailers i only knew it won best picture so my expectations were high unfortunately i was let down big time i expect to care about characters i did not care about these there was no one to root for no hero no attachment at all it was like watching your neighbors life that you couldnt care less about drag on and on until you realize in this case that the twist and resolution was not meaningful either as if the writer needed a conclusion and asked around for the most ridiculous ideas then simply chose one and wrote it in one review characterized this film as vapid and i fully agree a good movie will at least move me emotionally in some way this didnt do that either,"[ 4.8144080e-02 -5.1096696e-03 -3.8643365e-04 -3.0909735e-03
 -2.6910295e-04 -2.0396955e-02  4.1539539e-03  5.0540406e-02
  1.2014771e-03 -4.2416435e-03 -9.3938247e-04  6.8927839e-05
  2.8570963e-03  7.5474423e-03 -4.3144575e-03  1.8430323e-03
 -4.6652141e-03  7.8855734e-03  7.5606802e-03  8.6643528e-03
  6.2429328e-03  2.9255548e-03  3.1867800e-03 -4.7262479e-03
  5.9580179e-03  5.1347828e-03  4.9842624e-03  6.9582709e-03
  3.3485494e-03  1.4961337e-03  4.4617765e-03 -5.0453185e-03
  4.3255705e-03 -4.5620636e-03  2.3594755e-03 -4.7467598e-03
 -4.4106934e-03 -1.0800032e-02 -7.1339187e-04  1.6666958e-03
  2.4809006e-03 -5.2253827e-03  2.0020954e-04  2.3034562e-03
 -1.1680756e-03  6.5116733e-03  1.5150671e-03 -5.2977732e-04
  8.6002443e-03  3.4454910e-03  7.4570189e-04  7.4022166e-05
  6.4085410e-03 -6.5925713e-03 -1.7168132e-03  2.2412376e-03
 -5.3873537e-03  6.9127535e-04 -1.1814564e-02  5.5178762e-03
 -1.4044729e-02 -7.6662474e-03  2.1515812e-03  2.6590580e-03
  9.3971397e-04 -6.7743384e-03  3.8340813e-03  1.3781311e-03
 -6.7375023e-03 -4.4937362e-03 -3.9448952e-03 -5.7907351e-03
 -1.5536705e-03  1.0065215e-03 -2.8358556e-03 -4.8313276e-03
 -6.3351966e-03  5.2149640e-03  4.0526870e-03  1.0242094e-03
  4.8269178e-03  5.5082841e-03  7.6009664e-03  1.6975892e-03
 -7.8955712e-03  2.2606899e-03  1.2952840e-03  8.2626855e-03
  4.2919968e-03 -1.0522985e-02 -5.4320786e-03  9.6970564e-04
  7.6279109e-03 -4.7475016e-03 -7.0597464e-03 -3.0515024e-03
  5.7740969e-04  3.5185246e-03 -7.1534286e-03  3.5051911e-03]"
5.0,2025.02.10,uma loucura de bom me surpreendeu o desfecho simplesmente amei,"[ 0.0173868   0.06897528  0.04656407 -0.00363786  0.01219204 -0.0149028
 -0.00922345  0.00616984 -0.04540557 -0.00773468  0.03439419 -0.03564661
 -0.00341104  0.00943026 -0.01762042 -0.01864081 -0.01558686 -0.00819591
 -0.00531486 -0.0137828   0.00040139  0.01869036 -0.02967614  0.03816778
 -0.05487549  0.00210243 -0.01109629 -0.00381041  0.016656   -0.00348293
  0.00265105 -0.00632826  0.02905339  0.00662067  0.01257456  0.01267809
  0.00793623  0.00621059 -0.01668154  0.00620314  0.00975636 -0.00305271
  0.00326831 -0.00975524  0.00114041  0.0120341  -0.00256242 -0.01128551
  0.00082972  0.00387985  0.01065714 -0.01038909 -0.00447378  0.00223195
  0.01604873  0.01628919  0.00370859  0.00275725 -0.00630302  0.01359744
 -0.00431883  0.03056472  0.02652068 -0.01756324  0.00097413  0.00243926
  0.0123528  -0.00494242  0.00150456  0.0143796   0.00121159  0.03240176
 -0.01363328 -0.00165043  0.03625658  0.0064213  -0.00043533  0.02422799
 -0.00403551 -0.00399911 -0.02330058 -0.01216627 -0.00298198  0.00759473
 -0.00131404 -0.01304322  0.0047062   0.00098036  0.01465249 -0.00578094
 -0.0070661   0.00088239  0.03034556 -0.00417358  0.00877143 -0.01915671
  0.01742101  0.00320973 -0.00491571  0.00574929]"
5.0,2025.02.10,loved it the first 4 times i originally saw it in the theater ow eve better in imax keep rereleasing great films like this and i will show up at the theater every week,"[ 4.5370333e-02 -8.8942535e-03 -1.7022832e-03 -3.8927278e-04
  9.6506131e-04 -1.0290768e-02  5.1158620e-04  4.8338197e-02
 -1.2735388e-03 -1.0266058e-02 -7.2265211e-03  2.5618056e-04
  3.5456214e-03 -5.6880940e-04 -1.6854699e-03 -2.8872399e-03
 -1.3072388e-03  5.9536360e-03 -5.9799082e-03  7.5735529e-03
  7.1353051e-03  2.4400400e-02 -1.0378189e-02 -2.3777285e-03
  3.0051365e-03 -3.6747772e-03  1.0339962e-02 -3.8255111e-03
 -6.5564585e-05  1.5971941e-03  2.5289420e-03 -5.9975111e-03
  5.5365949e-03 -2.4928654e-02 -1.4711032e-03 -7.2405278e-03
 -2.2341266e-02 -4.0537016e-03 -5.9420930e-04  1.9537522e-03
  5.7962681e-03  8.2879793e-03  5.9122490e-03 -1.5459651e-02
  8.5662113e-04 -1.2801672e-04 -2.5043841e-03 -4.4768481e-03
 -2.0910709e-03  9.2159975e-03  2.1890886e-02  2.9003129e-03
 -2.3353230e-03  3.7298391e-03  1.8002879e-02  4.9570166e-03
 -9.5638316e-03 -9.1355322e-03 -8.6826328e-03 -5.5126706e-04
 -1.4776027e-02 -1.9627830e-03  6.3042911e-03  7.4658603e-03
 -3.2654889e-03 -3.4512801e-03  8.9821713e-03  1.3937996e-03
  1.5562962e-02 -8.8317003e-03  2.4157583e-03 -6.1833160e-03
  2.3009763e-03 -8.3092874e-04  5.8458741e-03 -6.9454795e-04
 -9.7178580e-04  3.5327128e-03  7.9674702e-03  8.0485418e-03
  1.4879320e-02  1.3247931e-02  1.4688425e-02 -3.4192770e-03
  5.3004259e-03  1.1067895e-02  1.6094433e-02 -5.7894690e-03
 -6.9685641e-04 -9.0512335e-03  1.0930607e-03 -6.2447614e-03
  4.3864227e-03 -3.0701509e-04 -4.4779088e-03  5.7938118e-03
 -8.2086463e-04 -4.7568898e-03 -1.6528113e-02 -1.3905450e-03]"
